player,team,player_norm,intl_goals,intl_weighted_goals,intl_penalty_goals,intl_major_goals,intl_scoring_matches,intl_last_goal_date,team_intl_matches,intl_goal_rate,intl_goals_per_team_match,goals_total,xg_total,shots_total,shots_on_target_pct,league_difficulty,minutes,goals_per90,xg_per90,npxg_per90,shots_per90,has_club_stats,player_club_name,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,adj_xg_per90,adj_goals_per90,adj_shots_per90,player_skill,boot_score,predicted_goals,year,tournament_goals
Raúl Jiménez,Mexico,raul jimenez,3,3.0,0,3,3,2025-07-06,60,1.0,0.05,12.0,0.0,73.0,0.0,1.0,2505.0,0.4311377245508982,0.0,0.0,2.622754491017964,True,R. Jiménez,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.0,0.4311377245508982,2.622754491017964,0.21415429131230385,0.12349616910581705,1.94,2026,
Ismael Saibari,Morocco,ismael saibari,4,3.05,0,0,3,2026-01-09,54,1.3333333333333333,0.07407407407407407,22.0,0.0,116.0,0.0,0.7800000000000001,3572.0,0.5543113101903694,0.0,0.0,2.9227323628219484,True,I. Saibari,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.0,0.5543113101903694,2.9227323628219484,0.20598122936629126,0.12060137972466145,2.39,2026,
Viktor Gyökeres,Sweden,viktor gyokeres,16,11.35,2,0,10,2026-03-31,40,1.6,0.4,78.00000000000001,0.0,222.0,0.0,0.82,5608.0,1.2517831669044226,0.0,0.0,3.5627674750356637,True,V. Gyökeres,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.0,1.2517831669044226,3.5627674750356637,0.47157367401343875,0.12030819345823315,5.06,2026,
Rodrigo Aguirre,Uruguay,rodrigo aguirre,3,2.55,0,0,3,2025-09-04,42,1.0,0.07142857142857142,11.0,0.0,48.99999999999999,0.0,0.54,1360.0,0.7279411764705882,0.0,0.0,3.242647058823529,True,R. Aguirre,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.0,0.7279411764705882,3.242647058823529,0.23164547805468222,0.11943775494136914,2.9,2026,
Marcel Sabitzer,Austria,marcel sabitzer,10,8.15,3,1,9,2025-09-09,40,1.1111111111111112,0.25,,,,0.33,0.5,,0.1875,0.2125,0.2125,0.7,False,,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.2125,0.1875,0.7,0.3082048454118262,0.11848253306535074,1.44,2026,
Darwin Núñez,Uruguay,darwin nunez,7,6.25,1,2,6,2024-06-27,42,1.1666666666666667,0.16666666666666666,,,,0.33,0.5,,0.125,0.14166666666666666,0.14166666666666666,0.4666666666666666,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.14166666666666666,0.125,0.4666666666666666,0.22581922858063586,0.11643370684704733,1.06,2026,
Ante Budimir,Croatia,ante budimir,4,3.15,1,0,4,2025-06-09,40,1.0,0.1,21.0,0.0,77.99999999999999,0.0,1.0,2966.0,0.6372218476062035,0.0,0.0,2.36682400539447,True,A. Budimir,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.0,0.6372218476062035,2.36682400539447,0.22034090776398652,0.11460639033199342,2.7,2026,
Tim Kleindienst,Germany,tim kleindienst,4,2.4,0,0,3,2025-03-23,43,1.3333333333333333,0.09302325581395349,32.00000000000001,0.0,116.0,0.0,1.0,5486.0,0.5249726576740796,0.0,0.0,1.903025884068538,True,T. Kleindienst,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.0,0.5249726576740796,1.903025884068538,0.175459253732005,0.11409165925318326,2.61,2026,
Alexander Sørloth,Norway,alexander srloth,10,7.75,0,0,9,2025-11-13,37,1.1111111111111112,0.2702702702702703,20.000000000000004,0.0,65.00000000000001,0.0,1.0,1560.0,1.1538461538461542,0.0,0.0,3.750000000000001,True,A. Sørloth,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.0,1.1538461538461542,3.750000000000001,0.4291505878041032,0.11337091304045642,4.33,2026,
Andreas Pereira,Brazil,andreas pereira,1,0.85,0,0,1,2024-10-15,40,1.0,0.025,5.0,0.0,51.0,0.0,0.74,1162.0,0.387263339070568,0.0,0.0,3.950086058519793,True,Matheus Pereira,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.0,0.387263339070568,3.950086058519793,0.16816804046759282,0.11326664679078756,1.73,2026,
Matheus Cunha,Brazil,matheus cunha,1,0.85,0,0,1,2025-03-25,40,1.0,0.025,15.0,0.0,80.0,0.0,1.0,2600.0,0.5192307692307693,0.0,0.0,2.769230769230769,True,Matheus Cunha,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.0,0.5192307692307693,2.769230769230769,0.16793030838213438,0.1131065264963512,2.29,2026,
Kerem Aktürkoğlu,Türkiye,kerem akturkoglu,11,8.25,0,1,8,2026-03-31,42,1.375,0.2619047619047619,22.0,0.0,96.0,0.0,0.82,4042.0,0.4898565066798614,0.0,0.0,2.1375556655121226,True,K. Aktürkoğlu,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.0,0.4898565066798614,2.1375556655121226,0.2578814340407508,0.11267395915815578,2.62,2026,
Malik Tillman,United States,malik tillman,3,3.0,0,3,2,2025-06-22,57,1.5,0.05263157894736842,12.0,0.0,44.0,0.0,0.78,1920.0,0.5625,0.0,0.0,2.0625,True,M. Tillman,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.0,0.5625,2.0625,0.21056002227519544,0.11242175773656024,2.42,2026,
João Félix,Portugal,joao felix,6,4.85,0,0,5,2025-09-06,43,1.2,0.13953488372093023,,,,0.33,0.5,,0.10465116279069767,0.11860465116279069,0.11860465116279069,0.39069767441860465,False,,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.11860465116279069,0.10465116279069767,0.39069767441860465,0.167961120775132,0.11062116003356054,1.01,2026,
Fabián Ruiz,Spain,fabian ruiz,4,3.2,0,2,3,2024-09-08,44,1.3333333333333333,0.09090909090909091,,,,0.33,0.5,,0.06818181818181818,0.07727272727272727,0.07727272727272727,0.2545454545454545,False,,H,0.9971,0.2001,0.8802309486918911,5.394769999999999,0.7944446518839358,0.3,0.07727272727272727,0.06818181818181818,0.2545454545454545,0.12412268568215115,0.10925662937218532,0.73,2026,
Jude Bellingham,England,jude bellingham,3,2.6,0,2,3,2024-10-10,44,1.0,0.06818181818181818,9.0,0.0,46.0,0.0,1.0,2493.0,0.3249097472924188,0.0,0.0,1.660649819494585,True,J. Bellingham,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.0,0.3249097472924188,1.660649819494585,0.15493581015892227,0.10916971699332619,1.68,2026,
Takumi Minamino,Japan,takumi minamino,6,5.4,0,2,4,2024-11-15,41,1.5,0.14634146341463414,,,,0.33,0.5,,0.1097560975609756,0.12439024390243901,0.12439024390243901,0.4097560975609756,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.12439024390243901,0.1097560975609756,0.4097560975609756,0.19807758205386466,0.1085577010438072,0.96,2026,
Cole Palmer,England,cole palmer,1,1.0,0,1,1,2024-07-14,44,1.0,0.022727272727272728,30.0,0.0,172.0,0.0,1.0,6398.0,0.4220068771491091,0.0,0.0,2.419506095654892,True,C. Palmer,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.0,0.4220068771491091,2.419506095654892,0.15381355487335913,0.10837896182966501,1.9,2026,
Breel Embolo,Switzerland,breel embolo,6,5.4,0,2,5,2025-11-15,42,1.2,0.14285714285714285,,,,0.33,0.5,,0.10714285714285714,0.12142857142857141,0.12142857142857141,0.39999999999999997,False,,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.12142857142857141,0.10714285714285714,0.39999999999999997,0.19542301917988758,0.10811191341993492,0.98,2026,
Xavi Simons,Netherlands,xavi simons,5,3.9,1,1,5,2025-11-17,43,1.0,0.11627906976744186,10.000000000000002,0.0,33.0,0.0,1.0,2157.0,0.4172461752433937,0.0,0.0,1.376912378303199,True,X. Simons,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.0,0.4172461752433937,1.376912378303199,0.17818515052065606,0.10425186713840072,2.18,2026,
Koki Ogawa,Japan,koki ogawa,6,5.1,0,0,4,2024-11-19,41,1.5,0.14634146341463414,,,,0.33,0.5,,0.1097560975609756,0.12439024390243901,0.12439024390243901,0.4097560975609756,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.12439024390243901,0.1097560975609756,0.4097560975609756,0.17675168919672177,0.09686990741631621,0.96,2026,
Mohammad Mohebi,Iran,mohammad mohebi,6,5.25,0,1,5,2025-03-20,42,1.2,0.14285714285714285,,,,0.33,0.5,,0.10714285714285714,0.12142857142857141,0.12142857142857141,0.39999999999999997,False,,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.12142857142857141,0.10714285714285714,0.39999999999999997,0.18476007275131612,0.09668720189720159,0.91,2026,
Eberechi Eze,England,eberechi eze,3,2.55,0,0,3,2025-11-13,44,1.0,0.06818181818181818,8.0,0.0,61.0,0.0,1.0,2603.0,0.2766039185555128,0.0,0.0,2.109104878985786,True,E. Eze,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.0,0.2766039185555128,2.109104878985786,0.13511148855059102,0.09520125110189473,1.47,2026,
Johan Bakayoko,Belgium,johan bakayoko,1,0.85,0,0,1,2023-06-20,41,1.0,0.024390243902439025,9.0,0.0,40.99999999999999,0.0,0.78,1590.0,0.5094339622641509,0.0,0.0,2.320754716981132,True,J. Bakayoko,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.0,0.5094339622641509,2.320754716981132,0.1544598694960341,0.09455510953992746,2.19,2026,
Ayoub El Kaabi,Morocco,ayoub el kaabi,7,4.9,0,0,4,2025-12-29,54,1.75,0.12962962962962962,,,,0.33,0.5,,0.09722222222222221,0.11018518518518518,0.11018518518518518,0.36296296296296293,False,,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.11018518518518518,0.09722222222222221,0.36296296296296293,0.16113569054455124,0.09434445392109693,0.86,2026,
Youri Tielemans,Belgium,youri tielemans,5,4.15,1,1,4,2025-09-04,41,1.25,0.12195121951219512,,,,0.33,0.5,,0.09146341463414634,0.10365853658536585,0.10365853658536585,0.3414634146341463,False,,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.10365853658536585,0.09146341463414634,0.3414634146341463,0.15297108836459644,0.09364372806962473,0.88,2026,
Franjo Ivanović,Croatia,franjo ivanovic,2,1.7,0,0,1,2025-06-06,40,2.0,0.05,16.0,0.0,71.0,0.0,0.76,2563.0,0.5618415918845103,0.0,0.0,2.493172063987515,True,F. Ivanović,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.0,0.5618415918845103,2.493172063987515,0.1793024030680089,0.09326094460628928,2.24,2026,
João Cancelo,Portugal,joao cancelo,5,4.25,0,0,5,2025-09-09,43,1.0,0.11627906976744186,,,,0.33,0.5,,0.0872093023255814,0.09883720930232558,0.09883720930232558,0.3255813953488372,False,,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.09883720930232558,0.0872093023255814,0.3255813953488372,0.1415916712275573,0.09325393192185667,0.84,2026,
Steven Bergwijn,Netherlands,steven bergwijn,1,0.6,0,0,1,2023-06-18,43,1.0,0.023255813953488372,24.0,0.0,88.00000000000001,0.0,0.35,3770.0,0.5729442970822282,0.0,0.0,2.1007957559681705,True,S. Bergwijn,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.0,0.5729442970822282,2.1007957559681705,0.15755418387636638,0.09218118230718673,2.44,2026,
Petar Musa,Croatia,petar musa,1,0.85,0,0,1,2025-11-14,40,1.0,0.025,15.999999999999998,0.0,61.0,0.0,0.52,2306.0,0.624457935819601,0.0,0.0,2.380745880312229,True,P. Musa,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.0,0.624457935819601,2.380745880312229,0.1763451713252264,0.09172279329859603,2.38,2026,
Enner Valencia,Ecuador,enner valencia,6,5.1,2,0,5,2025-09-09,42,1.2,0.14285714285714285,,,,0.33,0.5,,0.10714285714285714,0.12142857142857141,0.12142857142857141,0.39999999999999997,False,,E,0.9613,0.0006,0.5244641243249204,4.2450600000000005,0.9532588477675182,0.4,0.12142857142857141,0.10714285714285714,0.39999999999999997,0.1740971263227447,0.09130769690434336,0.9,2026,
Noa Lang,Netherlands,noa lang,2,1.45,0,0,2,2025-06-10,43,1.0,0.046511627906976744,22.000000000000004,0.0,79.99999999999999,0.0,0.78,3828.0,0.517241379310345,0.0,0.0,1.8808777429467085,True,N. Lang,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.0,0.517241379310345,1.8808777429467085,0.15380738395753152,0.08998901934528346,2.3,2026,
Promise David,Canada,promise david,1,1.0,0,1,1,2025-06-17,46,1.0,0.021739130434782608,16.0,0.0,57.0,0.0,1.0,2558.0,0.5629397967161845,0.0,0.0,2.0054730258014075,True,J. David,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.0,0.5629397967161845,2.0054730258014075,0.17133820444522765,0.08994436337622047,2.22,2026,
Jérémy Doku,Belgium,jeremy doku,5,4.25,0,0,3,2025-11-18,41,1.6666666666666667,0.12195121951219512,,,,0.33,0.5,,0.09146341463414634,0.10365853658536585,0.10365853658536585,0.3414634146341463,False,,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.10365853658536585,0.09146341463414634,0.3414634146341463,0.14591305265031074,0.08932303725020033,0.88,2026,
Álex Baena,Spain,alex baena,2,1.45,0,0,2,2024-10-15,44,1.0,0.045454545454545456,7.0,0.0,49.0,0.0,1.0,2602.0,0.2421214450422751,0.0,0.0,1.694850115295926,True,Álex Baena,H,0.9971,0.2001,0.8802309486918911,5.394769999999999,0.7944446518839358,0.3,0.0,0.2421214450422751,1.694850115295926,0.10033856063572617,0.08832110641876409,1.32,2026,
Ivan Perišić,Croatia,ivan perisic,5,4.0,1,0,5,2025-11-17,40,1.0,0.125,18.0,0.0,64.0,0.0,0.78,3608.0,0.4490022172949002,0.0,0.0,1.5964523281596452,True,I. Perišić,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.0,0.4490022172949002,1.5964523281596452,0.16794274321094743,0.08735242028900021,2.1,2026,
Keito Nakamura,Japan,keito nakamura,3,2.7,0,1,2,2024-06-06,41,1.5,0.07317073170731707,11.0,0.0,63.0,0.0,1.0,2870.0,0.3449477351916376,0.0,0.0,1.975609756097561,True,Keito Nakamura,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.0,0.3449477351916376,1.975609756097561,0.15769771647915853,0.0864272543279541,1.56,2026,
Mehdi Ghayedi,Iran,mehdi ghayedi,5,4.55,0,2,5,2024-11-14,42,1.0,0.11904761904761904,,,,0.33,0.5,,0.08928571428571427,0.10119047619047618,0.10119047619047618,0.3333333333333333,False,,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.10119047619047618,0.08928571428571427,0.3333333333333333,0.1650268097791393,0.08636054445076562,0.76,2026,
Adrien Rabiot,France,adrien rabiot,4,2.9,0,0,3,2025-10-10,43,1.3333333333333333,0.09302325581395349,,,,0.33,0.5,,0.06976744186046512,0.07906976744186046,0.07906976744186046,0.26046511627906976,False,,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.07906976744186046,0.06976744186046512,0.26046511627906976,0.10440748953712546,0.08590292412330769,0.74,2026,
Takefusa Kubo,Japan,takefusa kubo,5,4.4,0,1,5,2025-06-10,41,1.0,0.12195121951219512,,,,0.33,0.5,,0.09146341463414634,0.10365853658536585,0.10365853658536585,0.3414634146341463,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.10365853658536585,0.09146341463414634,0.3414634146341463,0.15657599907888214,0.0858124898456124,0.8,2026,
Ruben Vargas,Switzerland,ruben vargas,5,4.3999999999999995,0,1,5,2025-11-18,42,1.0,0.11904761904761904,,,,0.33,0.5,,0.08928571428571427,0.10119047619047618,0.10119047619047618,0.3333333333333333,False,,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.10119047619047618,0.08928571428571427,0.3333333333333333,0.1543638633505679,0.08539716917566079,0.82,2026,
Haji Wright,United States,haji wright,1,1.0,0,1,1,2025-06-15,57,1.0,0.017543859649122806,12.0,0.0,52.00000000000001,0.0,0.68,2157.0,0.5006954102920723,0.0,0.0,2.169680111265647,True,H. Wright,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.0,0.5006954102920723,2.169680111265647,0.15725614059644571,0.08396186298657471,2.04,2026,
Christoph Baumgartner,Austria,christoph baumgartner,7,5.6,0,1,6,2025-06-10,40,1.1666666666666667,0.175,,,,0.33,0.5,,0.13124999999999998,0.14875,0.14875,0.48999999999999994,False,,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.14875,0.13124999999999998,0.48999999999999994,0.21429529026375485,0.08238108255727641,1.0,2026,
Jarrod Bowen,England,jarrod bowen,1,0.6,0,0,1,2024-11-17,44,1.0,0.022727272727272728,26.0,0.0,118.0,0.0,1.0,5958.0,0.3927492447129909,0.0,0.0,1.782477341389728,True,J. Bowen,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.0,0.3927492447129909,1.782477341389728,0.11680800464719454,0.08230438655085198,1.77,2026,
Ritsu Dōan,Japan,ritsu doan,4,3.55,0,1,4,2024-06-11,41,1.0,0.0975609756097561,20.0,0.0,80.0,0.0,1.0,5748.0,0.313152400835073,0.0,0.0,1.2526096033402925,True,R. Dōan,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.0,0.313152400835073,1.2526096033402925,0.14943920873377026,0.0819011256989807,1.53,2026,
Leandro Trossard,Belgium,leandro trossard,4,3.15,0,0,4,2025-10-13,41,1.0,0.0975609756097561,8.0,0.0,44.0,0.0,1.0,2551.0,0.2822422579380635,0.0,0.0,1.5523324186593492,True,L. Trossard,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.0,0.2822422579380635,1.5523324186593492,0.1336013994134956,0.08178625941772555,1.56,2026,
Kai Havertz,Germany,kai havertz,4,3.2,3,2,4,2024-11-16,43,1.0,0.09302325581395349,,,,0.33,0.5,,0.06976744186046512,0.07906976744186046,0.07906976744186046,0.26046511627906976,False,,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.07906976744186046,0.06976744186046512,0.26046511627906976,0.12573338239426832,0.08175761560451913,0.69,2026,
Tijjani Reijnders,Netherlands,tijjani reijnders,5,3.5,0,0,5,2025-11-17,43,1.0,0.11627906976744186,10.000000000000002,0.0,52.00000000000001,0.0,1.0,3132.0,0.2873563218390805,0.0,0.0,1.4942528735632188,True,T. Reijnders,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.0,0.2873563218390805,1.4942528735632188,0.13918733582797124,0.08143517908022022,1.65,2026,
Alexis Vega,Mexico,alexis vega,1,1.0,0,1,1,2025-06-28,60,1.0,0.016666666666666666,32.00000000000001,0.0,144.00000000000003,0.0,0.54,6476.0,0.4447189623224213,0.0,0.0,2.0012353304508963,True,A. Vega,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.0,0.4447189623224213,2.0012353304508963,0.1400731601021241,0.0807758675352972,1.86,2026,
Rayan Cherki,France,rayan cherki,1,0.6,0,0,1,2025-06-05,43,1.0,0.023255813953488372,8.0,0.0,30.0,0.0,1.0,2054.0,0.3505355404089581,0.0,0.0,1.314508276533593,True,R. Cherki,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.0,0.3505355404089581,1.314508276533593,0.09798156177364153,0.08061588975886076,1.69,2026,
Rafael Santos Borré,Colombia,rafael santos borre,2,1.7,1,0,2,2023-11-21,45,1.0,0.044444444444444446,9.0,0.0,52.0,0.0,0.74,1881.0,0.430622009569378,0.0,0.0,2.488038277511962,True,R. Borré,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.0,0.430622009569378,2.488038277511962,0.15361924517814138,0.08026947605513139,1.75,2026,
Daichi Kamada,Japan,daichi kamada,5,4.25,0,0,4,2025-06-10,41,1.25,0.12195121951219512,,,,0.33,0.5,,0.09146341463414634,0.10365853658536585,0.10365853658536585,0.3414634146341463,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.10365853658536585,0.09146341463414634,0.3414634146341463,0.14591305265031074,0.07996859303186693,0.8,2026,
Dodi Lukebakio,Belgium,dodi lukebakio,2,1.7,0,0,1,2023-10-13,41,2.0,0.04878048780487805,11.0,0.0,75.0,0.0,1.0,3098.0,0.3195610071013557,0.0,0.0,2.1788250484183345,True,D. Lukebakio,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.0,0.3195610071013557,2.1788250484183345,0.1305269027607633,0.07990415652117541,1.51,2026,
Shūto Machino,Japan,shuto machino,1,0.85,0,0,1,2025-06-10,41,1.0,0.024390243902439025,10.999999999999998,0.0,41.0,0.0,1.0,1960.0,0.5051020408163265,0.0,0.0,1.8826530612244896,True,S. Machino,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.0,0.5051020408163265,1.8826530612244896,0.14488763266723942,0.07940660497237856,1.98,2026,
Charles De Ketelaere,Belgium,charles de ketelaere,3,2.55,0,0,2,2025-11-18,41,1.5,0.07317073170731707,7.0,0.0,38.0,0.0,1.0,2078.0,0.3031761308950914,0.0,0.0,1.645813282001925,True,C. De Ketelaere,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.0,0.3031761308950914,1.645813282001925,0.12958040702342322,0.07932474383349626,1.54,2026,
Thiago Almada,Argentina,thiago almada,3,2.55,0,0,3,2025-06-10,42,1.0,0.07142857142857142,,,,0.33,0.5,,0.05357142857142857,0.06071428571428571,0.06071428571428571,0.19999999999999998,False,,J,0.9939,0.2303,0.93756,5.51115,0.8090063407678881,0.4,0.06071428571428571,0.05357142857142857,0.19999999999999998,0.08290849812049995,0.07773169149785593,0.59,2026,
Nicolás Otamendi,Argentina,nicolas otamendi,3,2.55,0,0,3,2024-10-10,42,1.0,0.07142857142857142,,,,0.33,0.5,,0.05357142857142857,0.06071428571428571,0.06071428571428571,0.19999999999999998,False,,J,0.9939,0.2303,0.93756,5.51115,0.8090063407678881,0.4,0.06071428571428571,0.05357142857142857,0.19999999999999998,0.08290849812049995,0.07773169149785593,0.59,2026,
Sadio Mané,Senegal,sadio mane,8,5.75,1,0,6,2026-01-14,48,1.3333333333333333,0.16666666666666666,28.0,0.0,137.99999999999997,0.0,0.35,5650.0,0.4460176991150442,0.0,0.0,2.1982300884955746,True,S. Mané,I,0.8808,0.0061,0.4623331384498433,4.15597,0.9648094596226205,0.1,0.0,0.4460176991150442,2.1982300884955746,0.16603179151692352,0.07676199925446932,2.16,2026,
Denzel Dumfries,Netherlands,denzel dumfries,5,3.5,0,0,5,2025-09-04,43,1.0,0.11627906976744186,,,,0.33,0.5,,0.0872093023255814,0.09883720930232558,0.09883720930232558,0.3255813953488372,False,,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.09883720930232558,0.0872093023255814,0.3255813953488372,0.13077693908470017,0.07651445722826605,0.83,2026,
Rafael Leão,Portugal,rafael leao,2,1.45,0,0,2,2024-11-15,43,1.0,0.046511627906976744,7.999999999999999,0.0,45.0,0.0,1.0,2330.0,0.3090128755364806,0.0,0.0,1.738197424892704,True,Rafael Leão,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.0,0.3090128755364806,1.738197424892704,0.11415759878179582,0.0751855307085909,1.48,2026,
Tomáš Souček,Czechia,tomas soucek,7,5.85,2,1,7,2025-11-17,40,1.0,0.175,,,,0.33,0.5,,0.13124999999999998,0.14875,0.14875,0.48999999999999994,False,,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.14875,0.13124999999999998,0.48999999999999994,0.21790020097804055,0.07470940165747389,0.98,2026,
Antoine Griezmann,France,antoine griezmann,1,0.85,0,0,1,2023-03-24,43,1.0,0.023255813953488372,8.0,0.0,35.99999999999999,0.0,1.0,2478.0,0.2905569007263922,0.0,0.0,1.3075060532687648,True,A. Griezmann,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.0,0.2905569007263922,1.3075060532687648,0.09056254150846538,0.07451177272919028,1.42,2026,
Hamed Traorè,Ivory Coast,hamed traore,2,1.7,0,0,1,2023-11-17,47,2.0,0.0425531914893617,10.000000000000002,0.0,54.00000000000001,0.0,1.0,2106.0,0.4273504273504274,0.0,0.0,2.307692307692308,True,H. Traorè,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.0,0.4273504273504274,2.307692307692308,0.154148585068187,0.07393998428850208,1.64,2026,
Giorgian de Arrascaeta,Uruguay,giorgian de arrascaeta,2,1.7,0,0,2,2025-09-04,42,1.0,0.047619047619047616,5.0,0.0,21.000000000000004,0.0,0.74,1008.0,0.4464285714285714,0.0,0.0,1.8750000000000004,True,G. de Arrascaeta,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.0,0.4464285714285714,1.8750000000000004,0.1425896353254414,0.07352004478653808,1.79,2026,
Brahim Díaz,Morocco,brahim diaz,6,3.35,2,0,6,2026-01-09,54,1.0,0.1111111111111111,,,,0.33,0.5,,0.08333333333333333,0.09444444444444444,0.09444444444444444,0.31111111111111106,False,,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.09444444444444444,0.08333333333333333,0.31111111111111106,0.12467673402650897,0.07299784640290283,0.74,2026,
