player,team,minutes,goals,assists,def_actions,key_passes,carries,duels_total,duels_won,duel_win_rate,goals_assists_per90,def_per90,creation_per90,pot_score,year
Aziz Eraltay Behich,Australia,293.5,0.0,0.0,56.0,0.0,151.0,6.0,0.0,0.0,0.0,17.17206132879046,4.630323679727428,0.2250071446333597,2018
Rúrik Gíslason,Iceland,90.0,0.0,0.0,29.0,0.0,33.0,5.0,0.0,0.0,0.0,29.0,3.3000000000000003,0.22416545630597917,2018
Ricardo Iván Rodríguez Araya,Switzerland,350.0,0.0,0.0,74.0,0.0,171.0,6.0,0.0,0.0,0.0,19.02857142857143,4.397142857142858,0.2240347027699969,2018
Olivier Giroud,France,376.5,0.0,0.0,151.0,0.0,105.0,14.0,0.0,0.0,0.0,36.09561752988048,2.50996015936255,0.223937221339768,2018
Osama Abdulrezag Hawsawi,Saudi Arabia,201.0,0.0,0.0,47.0,0.0,93.0,10.0,0.0,0.0,0.0,21.044776119402986,4.164179104477612,0.22367763578621055,2018
Ragnar Sigurðsson,Iceland,90.0,0.0,0.0,37.0,0.0,24.0,3.0,0.0,0.0,0.0,37.0,2.4000000000000004,0.22358871943839265,2018
Santiago Arias Naranjo,Colombia,321.0,0.0,0.0,88.0,0.0,134.0,10.0,0.0,0.0,0.0,24.67289719626168,3.7570093457943923,0.22345034240764494,2018
Adrien Sebastian Perruchet Silva,Portugal,260.5,0.0,0.0,51.0,0.0,131.0,4.0,0.0,0.0,0.0,17.61996161228407,4.52591170825336,0.22311229034160052,2018
Danny Rose,England,185.5,0.0,0.0,42.0,0.0,87.0,8.0,0.0,0.0,0.0,20.37735849056604,4.221024258760108,0.2230969117206631,2018
Piotr Zieliński,Poland,277.5,0.0,0.0,62.0,0.0,131.0,4.0,0.0,0.0,0.0,20.10810810810811,4.248648648648649,0.22302439694596554,2018
Andreas Christensen,Denmark,262.0,0.0,0.0,51.0,0.0,132.0,5.0,0.0,0.0,0.0,17.51908396946565,4.534351145038168,0.22301925859402288,2018
Fernando Luiz Roza,Brazil,189.5,0.0,0.0,49.0,0.0,82.0,3.0,0.0,0.0,0.0,23.271767810026386,3.894459102902375,0.22285569754140297,2018
Alireza Safar Beiranvand,Iran,90.0,0.0,0.0,0.0,0.0,21.0,,,0.5,0.0,0.0,2.1,0.22240196078431373,2018
Aymen Mathlouthi,Tunisia,90.0,0.0,0.0,0.0,0.0,21.0,,,0.5,0.0,0.0,2.1,0.22240196078431373,2018
Raheem Sterling,England,370.0,0.0,0.0,83.0,0.0,173.0,1.0,0.0,0.0,0.0,20.18918918918919,4.208108108108108,0.2219353176706118,2018
Timo Werner,Germany,208.0,0.0,0.0,55.0,0.0,88.0,1.0,0.0,0.0,0.0,23.798076923076927,3.8076923076923084,0.22186766800737395,2018
Kenneth Josiah Omeruo,Nigeria,114.0,0.0,0.0,24.0,0.0,55.0,2.0,0.0,0.0,0.0,18.947368421052634,4.342105263157895,0.22182805870886368,2018
Gaku Shibasaki,Japan,380.0,0.0,0.0,83.0,0.0,180.0,8.0,0.0,0.0,0.0,19.657894736842106,4.263157894736842,0.22181085884646254,2018
Thomas Müller,Germany,227.0,0.0,0.0,60.0,0.0,96.0,8.0,0.0,0.0,0.0,23.78854625550661,3.806167400881058,0.221778814315741,2018
Javier Alejandro Mascherano,Argentina,530.5,0.0,0.0,105.0,0.0,263.0,13.0,0.0,0.0,0.0,17.813383600377,4.461828463713478,0.22163916147671758,2018
Hiroki Sakai,Japan,294.0,0.0,0.0,76.0,0.0,126.0,14.0,0.0,0.0,0.0,23.26530612244898,3.8571428571428577,0.2215445437434233,2018
Daniel Colindres Solera,Costa Rica,90.0,0.0,0.0,31.0,0.0,30.0,1.0,0.0,0.0,0.0,31.0,3.0,0.22143548777535704,2018
Davinson Sánchez Mina,Colombia,317.5,0.0,0.0,61.0,0.0,159.0,18.0,0.0,0.0,0.0,17.291338582677167,4.507086614173229,0.2212123239497024,2018
Jonathan Matías Urretaviscaya da Luz,Uruguay,90.0,0.0,0.0,6.0,0.0,14.0,,,0.5,0.0,6.0,1.4000000000000001,0.22110748002904865,2018
Niklas Süle,Germany,133.0,0.0,0.0,16.0,0.0,77.0,2.0,0.0,0.0,0.0,10.827067669172932,5.2105263157894735,0.22085810932560157,2018
Hugo Ayala Castro,Mexico,110.5,0.0,0.0,25.0,0.0,51.0,4.0,0.0,0.0,0.0,20.361990950226243,4.153846153846154,0.22072230601642367,2018
Andreas Evald Cornelius,Denmark,104.5,0.0,0.0,40.0,0.0,30.0,9.0,0.0,0.0,0.0,34.44976076555024,2.5837320574162677,0.22021557160876043,2018
Jérôme Boateng,Germany,288.5,0.0,0.0,35.0,0.0,166.0,6.0,0.0,0.0,0.0,10.918544194107453,5.1785095320623915,0.22010247580642117,2018
Stephan Lichtsteiner,Switzerland,249.0,0.0,0.0,63.0,0.0,107.0,6.0,0.0,0.0,0.0,22.771084337349397,3.867469879518073,0.22001929285770536,2018
Sergio Ramos García,Spain,706.5,1.0,0.0,49.0,0.0,390.0,19.0,0.0,0.0,0.12738853503184713,6.24203821656051,4.968152866242038,0.2199600041321868,2018
Harry Maguire,England,637.0,1.0,0.0,54.0,0.0,335.0,11.0,0.0,0.0,0.141287284144427,7.629513343799059,4.733124018838304,0.21985640410010157,2018
Takashi Usami,Japan,90.0,0.0,0.0,26.0,0.0,35.0,1.0,0.0,0.0,0.0,26.0,3.5,0.21964112805616073,2018
Hörður Björgvin Magnússon,Iceland,155.0,0.0,0.0,54.0,0.0,50.0,10.0,0.0,0.0,0.0,31.354838709677416,2.9032258064516125,0.21944971537001895,2018
Fedor Kudryashov,Russia,154.5,0.0,0.0,60.0,0.0,43.0,1.0,0.0,0.0,0.0,34.95145631067961,2.504854368932039,0.2194058421642659,2018
Mohamed Abdul Shafy Sayed Abouezeid,Egypt,247.0,0.0,0.0,44.0,0.0,126.0,5.0,0.0,0.0,0.0,16.032388663967613,4.591093117408907,0.2193163275206619,2018
Giorgian Daniel De Arrascaeta Benedetti,Uruguay,92.0,0.0,0.0,19.0,0.0,44.0,3.0,0.0,0.0,0.0,18.586956521739133,4.304347826086957,0.21915435256228097,2018
David Josué Jiménez Silva,Spain,365.0,0.0,0.0,82.0,0.0,167.0,3.0,0.0,0.0,0.0,20.21917808219178,4.117808219178082,0.21893619243740114,2018
William Silva de Carvalho,Portugal,395.0,0.0,0.0,74.0,0.0,197.0,3.0,0.0,0.0,0.0,16.860759493670884,4.488607594936709,0.21893618488182898,2018
Younès Belhanda,Morocco,210.0,0.0,0.0,55.0,0.0,87.0,5.0,0.0,0.0,0.0,23.57142857142857,3.7285714285714286,0.2182770515613653,2018
Yassine Meriah,Tunisia,273.0,0.0,0.0,48.0,0.0,139.0,3.0,0.0,0.0,0.0,15.824175824175825,4.582417582417583,0.21822464028346383,2018
Paulo Bruno Exequiel Dybala,Argentina,90.0,0.0,0.0,7.0,0.0,12.0,,,0.5,0.0,7.0,1.2000000000000002,0.21801863955458728,2018
Marwan Mohsen,Egypt,146.0,0.0,0.0,63.0,0.0,33.0,17.0,0.0,0.0,0.0,38.83561643835616,2.034246575342466,0.21796602202524845,2018
Nicolás Alejandro Tagliafico,Argentina,367.0,0.0,0.0,72.0,0.0,178.0,8.0,0.0,0.0,0.0,17.6566757493188,4.365122615803815,0.21770850029385053,2018
Cristian Gabriel Rodríguez Barrotti,Uruguay,162.5,0.0,0.0,48.0,0.0,61.0,7.0,0.0,0.0,0.0,26.584615384615383,3.3784615384615386,0.21767621920563096,2018
Julian Draxler,Germany,149.0,0.0,0.0,23.0,0.0,79.0,5.0,0.0,0.0,0.0,13.89261744966443,4.771812080536913,0.2174017780117267,2018
Sami Khedira,Germany,165.0,0.0,0.0,25.0,0.0,88.0,3.0,0.0,0.0,0.0,13.636363636363637,4.800000000000001,0.21739816465306666,2018
Kelechi Promise Iheanacho,Nigeria,123.0,0.0,0.0,40.0,0.0,42.0,4.0,0.0,0.0,0.0,29.26829268292683,3.073170731707317,0.21736631418601768,2018
Sebastian Rudy,Germany,90.0,0.0,0.0,5.0,0.0,14.0,,,0.5,0.0,5.0,1.4000000000000001,0.21730089566690874,2018
Yehya Sulaiman Ali Al-Shehri,Saudi Arabia,104.0,0.0,0.0,17.0,0.0,54.0,1.0,0.0,0.0,0.0,14.711538461538463,4.673076923076924,0.21711496564437746,2018
João Mário Naval da Costa Eduardo,Portugal,301.0,0.0,0.0,63.0,0.0,141.0,8.0,0.0,0.0,0.0,18.83720930232558,4.215946843853821,0.2170591492410918,2018
Thiago Rangel Cionek,Poland,118.5,0.0,0.0,18.0,0.0,63.0,3.0,0.0,0.0,0.0,13.670886075949367,4.784810126582279,0.21700587407958966,2018
Marcelo Vieira da Silva Júnior,Brazil,461.5,0.0,0.0,59.0,0.0,257.0,6.0,0.0,0.0,0.0,11.505958829902491,5.0119176598049835,0.21659491050543245,2018
Sebastian Larsson,Sweden,259.5,0.0,0.0,68.0,0.0,106.0,6.0,0.0,0.0,0.0,23.583815028901736,3.6763005780346827,0.21652205305157818,2018
Víctor Yoshimar Yotún Flores,Peru,223.0,0.0,0.0,43.0,0.0,108.0,4.0,0.0,0.0,0.0,17.354260089686097,4.358744394618834,0.21633742684916518,2018
Abdullah Ibrahim Otayf,Saudi Arabia,403.0,0.0,0.0,56.0,0.0,219.0,4.0,0.0,0.0,0.0,12.506203473945408,4.890818858560794,0.2162272877168513,2018
Ehsan Hajsafi,Iran,111.0,0.0,0.0,31.0,0.0,43.0,5.0,0.0,0.0,0.0,25.135135135135133,3.486486486486486,0.21588303990264773,2018
Sebastián Coates Nión,Uruguay,92.5,0.0,0.0,12.0,0.0,51.0,4.0,0.0,0.0,0.0,11.675675675675677,4.962162162162163,0.21552552552552556,2018
Abdullah Ibrahim Al Maiouf,Saudi Arabia,90.0,0.0,0.0,0.0,0.0,19.0,,,0.5,0.0,0.0,1.9000000000000001,0.2155065359477124,2018
Nikola Milenković,Serbia,172.0,0.0,0.0,33.0,0.0,83.0,6.0,0.0,0.0,0.0,17.267441860465116,4.343023255813954,0.21546492628058977,2018
Anderson Santamaría Bardales,Peru,116.5,0.0,0.0,18.0,0.0,61.0,6.0,0.0,0.0,0.0,13.90557939914163,4.71244635193133,0.21540435916856013,2018
Carlos Joel Salcedo Hernández,Mexico,354.5,0.0,0.0,60.0,0.0,179.0,13.0,0.0,0.0,0.0,15.232722143864597,4.544428772919606,0.21466347705043468,2018
Diego Roberto Godín Leal,Uruguay,343.5,0.0,0.0,62.0,0.0,169.0,18.0,0.0,0.0,0.0,16.244541484716155,4.427947598253275,0.21449911680667735,2018
Emil Krafth,Sweden,90.0,0.0,0.0,21.0,0.0,39.0,1.0,0.0,0.0,0.0,21.0,3.9000000000000004,0.2143990559186638,2018
João Miranda de Souza Filho,Brazil,391.5,0.0,0.0,58.0,0.0,206.0,13.0,0.0,0.0,0.0,13.333333333333334,4.735632183908047,0.21402543705150576,2018
Guillermo Varela Olivera,Uruguay,178.0,0.0,0.0,36.0,0.0,83.0,7.0,0.0,0.0,0.0,18.202247191011235,4.196629213483146,0.2139760960564001,2018
Antonio Rüdiger,Germany,130.0,0.0,0.0,15.0,0.0,73.0,3.0,0.0,0.0,0.0,10.384615384615385,5.0538461538461545,0.21377199597787835,2018
Joshua Kimmich,Germany,412.0,0.0,0.0,46.0,0.0,233.0,8.0,0.0,0.0,0.0,10.04854368932039,5.089805825242719,0.21373249677433004,2018
Thomas Lemar,France,97.5,0.0,0.0,11.0,0.0,55.0,1.0,0.0,0.0,0.0,10.153846153846155,5.0769230769230775,0.2136891793754539,2018
Fidel Escobar Mendieta,Panama,138.5,0.0,0.0,32.0,0.0,60.0,12.0,0.0,0.0,0.0,20.794223826714802,3.898916967509025,0.21357841170964975,2018
Cristian Gamboa Luna,Costa Rica,170.0,0.0,0.0,38.0,0.0,75.0,11.0,0.0,0.0,0.0,20.11764705882353,3.9705882352941178,0.21347398436498782,2018
José Heriberto Izquierdo Mena,Colombia,90.0,0.0,0.0,28.0,0.0,31.0,2.0,0.0,0.0,0.0,28.0,3.1,0.21346344710723797,2018
Manuel Obafemi Akanji,Switzerland,456.5,0.0,0.0,57.0,0.0,251.0,11.0,0.0,0.0,0.0,11.237677984665938,4.948521358159913,0.21338795467073288,2018
Erick Javier Davis Grajales,Panama,164.5,0.0,0.0,30.0,0.0,80.0,3.0,0.0,0.0,0.0,16.41337386018237,4.376899696048632,0.21338180662335854,2018
Leander Dendoncker,Belgium,109.5,0.0,0.0,12.0,0.0,62.0,1.0,0.0,0.0,0.0,9.863013698630137,5.095890410958905,0.21323604023039966,2018
Mohammed Al Burayk,Saudi Arabia,366.0,0.0,0.0,62.0,0.0,183.0,13.0,0.0,0.0,0.0,15.245901639344263,4.5,0.2131818695905806,2018
Johnny Acosta Zamora,Costa Rica,130.5,0.0,0.0,33.0,0.0,53.0,6.0,0.0,0.0,0.0,22.758620689655174,3.655172413793104,0.21265244284175994,2018
Saman Ghoddos,Iran,90.0,0.0,0.0,11.0,0.0,6.0,,,0.5,0.0,11.0,0.6000000000000001,0.21255870249334302,2018
Ashley Young,England,346.0,0.0,0.0,72.0,0.0,157.0,8.0,0.0,0.0,0.0,18.728323699421964,4.083815028901734,0.21208914201518758,2018
Jaime Manuel Penedo Cano,Panama,90.0,0.0,0.0,0.0,0.0,18.0,,,0.5,0.0,0.0,1.8,0.21205882352941177,2018
Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,90.0,0.0,0.0,0.0,0.0,18.0,,,0.5,0.0,0.0,1.8,0.21205882352941177,2018
Michael Lang,Switzerland,99.5,0.0,0.0,18.0,0.0,48.0,1.0,0.0,0.0,0.0,16.281407035175878,4.341708542713568,0.21166617400729137,2018
Jorge Resurrección Merodio,Spain,414.0,0.0,0.0,59.0,0.0,217.0,4.0,0.0,0.0,0.0,12.82608695652174,4.717391304347827,0.21146566785597765,2018
Syam Ben Youssef,Tunisia,90.0,0.0,0.0,31.0,0.0,27.0,8.0,0.0,0.0,0.0,31.0,2.7,0.2110923505204551,2018
Jonas Hector,Germany,171.0,0.0,0.0,32.0,0.0,81.0,8.0,0.0,0.0,0.0,16.842105263157894,4.2631578947368425,0.21109231866885808,2018
Celso Borges Mora,Costa Rica,196.0,0.0,0.0,51.0,0.0,77.0,6.0,0.0,0.0,0.0,23.418367346938776,3.535714285714286,0.2110452514339069,2018
Taisir Jabir Al Jassim,Saudi Arabia,123.5,0.0,0.0,17.0,0.0,65.0,3.0,0.0,0.0,0.0,12.388663967611336,4.7368421052631575,0.21047118802536757,2018
Gen Shōji,Japan,270.5,0.0,0.0,33.0,0.0,147.0,11.0,0.0,0.0,0.0,10.979667282809611,4.8909426987061,0.21042066857550168,2018
Cristian David Pavón,Argentina,141.5,0.0,0.0,25.0,0.0,68.0,4.0,0.0,0.0,0.0,15.90106007067138,4.325088339222615,0.20964533438031674,2018
Steven N'Kemboanza Mike Christopher Nzonzi,France,124.5,0.0,0.0,18.0,0.0,64.0,5.0,0.0,0.0,0.0,13.012048192771084,4.626506024096386,0.20904008189621232,2018
Steve Mandanda,France,90.0,0.0,0.0,0.0,0.0,17.0,,,0.5,0.0,0.0,1.7000000000000002,0.2086111111111111,2018
Łukasz Fabiański,Poland,90.0,0.0,0.0,0.0,0.0,17.0,,,0.5,0.0,0.0,1.7000000000000002,0.2086111111111111,2018
Abdalla Mahmoud El Said Bekhit,Egypt,252.5,0.0,0.0,74.0,0.0,88.0,8.0,0.0,0.0,0.0,26.37623762376238,3.136633663366337,0.20854548199918033,2018
David Alberto Guzmán Pérez,Costa Rica,206.0,0.0,0.0,50.0,0.0,83.0,3.0,0.0,0.0,0.0,21.844660194174757,3.62621359223301,0.20817495822492968,2018
Hotaru Yamaguchi,Japan,152.0,0.0,0.0,28.0,0.0,71.0,3.0,0.0,0.0,0.0,16.57894736842105,4.203947368421053,0.20804917727324848,2018
Nicolás Hernán Otamendi,Argentina,439.5,0.0,0.0,54.0,0.0,235.0,15.0,0.0,0.0,0.0,11.058020477815699,4.812286689419794,0.20800709362243186,2018
Ahmed Elsayed Ali Elsayed Hegazy,Egypt,190.5,0.0,0.0,32.0,0.0,92.0,6.0,0.0,0.0,0.0,15.118110236220472,4.346456692913386,0.207401689167939,2018
Victor Nilsson Lindelöf,Sweden,157.5,0.0,0.0,30.0,0.0,72.0,3.0,0.0,0.0,0.0,17.142857142857142,4.114285714285715,0.2071044714181969,2018
Hamdi Nagguez,Tunisia,156.5,0.0,0.0,31.0,0.0,70.0,5.0,0.0,0.0,0.0,17.82747603833866,4.02555910543131,0.20665149268795202,2018
Jefferson Agustín Farfán Guadalupe,Peru,92.5,0.0,0.0,25.0,0.0,34.0,5.0,0.0,0.0,0.0,24.324324324324326,3.308108108108109,0.20664664664664667,2018
Vedran Ćorluka,Croatia,94.0,0.0,0.0,14.0,0.0,47.0,3.0,0.0,0.0,0.0,13.404255319148936,4.5,0.20617148750753256,2018
Fabian Lukas Schär,Switzerland,319.0,0.0,0.0,38.0,0.0,170.0,7.0,0.0,0.0,0.0,10.72100313479624,4.7962382445141065,0.20617090444676653,2018
Raphaël Adelino José Guerreiro,Portugal,378.5,0.0,0.0,68.0,0.0,176.0,8.0,0.0,0.0,0.0,16.16908850726552,4.184940554821664,0.2058337146689,2018
Anga Dedryck Boyata,Belgium,287.5,0.0,0.0,26.0,0.0,162.0,4.0,0.0,0.0,0.0,8.139130434782608,5.071304347826087,0.2058262764042815,2018
Mark Milligan,Australia,357.0,0.0,0.0,26.0,0.0,208.0,8.0,0.0,0.0,0.0,6.554621848739496,5.243697478991597,0.205738330190464,2018
José Miguel da Rocha Fonte,Portugal,265.0,0.0,0.0,45.0,0.0,126.0,7.0,0.0,0.0,0.0,15.283018867924527,4.279245283018868,0.20571217166111727,2018
Łukasz Piszczek,Poland,166.5,0.0,0.0,39.0,0.0,67.0,2.0,0.0,0.0,0.0,21.08108108108108,3.6216216216216215,0.20511001197275708,2018
Christian Guillermo Martín Ramos Garagay,Peru,178.5,0.0,0.0,28.0,0.0,87.0,3.0,0.0,0.0,0.0,14.117647058823529,4.38655462184874,0.20497580295734855,2018
Eduardo Antonio Salvio,Argentina,170.5,0.0,0.0,25.0,0.0,85.0,5.0,0.0,0.0,0.0,13.196480938416423,4.486803519061584,0.20492560008689042,2018
Joel Nathaniel Campbell Samuels,Costa Rica,101.5,0.0,0.0,18.0,0.0,47.0,2.0,0.0,0.0,0.0,15.960591133004927,4.167487684729064,0.20443832705495993,2018
Aaron Mooy,Australia,304.0,0.0,0.0,58.0,0.0,136.0,6.0,0.0,0.0,0.0,17.17105263157895,4.026315789473685,0.20417884990253413,2018
Toby Alderweireld,Belgium,661.0,0.0,0.0,57.0,0.0,372.0,6.0,0.0,0.0,0.0,7.7609682299546146,5.065052950075644,0.20417123985247151,2018
Miguel Ángel Trauco Saavedra,Peru,287.5,0.0,0.0,49.0,0.0,135.0,6.0,0.0,0.0,0.0,15.339130434782607,4.226086956521739,0.20409301885005207,2018
Sergio Busquets i Burgos,Spain,472.5,0.0,0.0,74.0,0.0,229.0,13.0,0.0,0.0,0.0,14.095238095238095,4.361904761904762,0.20404064506461023,2018
Presnel Kimpembe,France,109.5,0.0,0.0,9.0,0.0,62.0,3.0,0.0,0.0,0.0,7.397260273972603,5.095890410958905,0.20384994180320534,2018
Josip Pivarić,Croatia,236.5,0.0,0.0,31.0,0.0,121.0,2.0,0.0,0.0,0.0,11.797040169133192,4.604651162790698,0.2036615585863192,2018
Yasir Gharsan Al Shahrani,Saudi Arabia,311.0,0.0,0.0,55.0,0.0,143.0,12.0,0.0,0.0,0.0,15.916398713826366,4.138263665594855,0.203262544746373,2018
Nicolai Jørgensen,Denmark,141.0,0.0,0.0,39.0,0.0,49.0,5.0,0.0,0.0,0.0,24.893617021276597,3.1276595744680855,0.20259236082139712,2018
Trent Sainsbury,Australia,283.5,0.0,0.0,36.0,0.0,145.0,7.0,0.0,0.0,0.0,11.428571428571429,4.603174603174604,0.20220804371131168,2018
Marco Jhonfai Fabián De La Mora,Mexico,90.0,0.0,0.0,1.0,0.0,14.0,,,0.5,0.0,1.0,1.4000000000000001,0.20207455821834908,2018
Héctor Alfredo Moreno Herrera,Mexico,203.0,0.0,0.0,21.0,0.0,109.0,7.0,0.0,0.0,0.0,9.310344827586206,4.832512315270936,0.2020517402363244,2018
Henrik Dalsgaard,Denmark,263.0,0.0,0.0,60.0,0.0,105.0,15.0,0.0,0.0,0.0,20.53231939163498,3.593155893536122,0.2020396878650066,2018
Román Aureliano Torres Morcillo,Panama,121.0,0.0,0.0,26.0,0.0,50.0,2.0,0.0,0.0,0.0,19.33884297520661,3.7190082644628095,0.20183564702281276,2018
Sardar Azmoun,Iran,180.0,0.0,0.0,68.0,0.0,42.0,9.0,0.0,0.0,0.0,34.0,2.1,0.20182582909707092,2018
Djibril Sidibé,France,140.5,0.0,0.0,9.0,0.0,81.0,1.0,0.0,0.0,0.0,5.765124555160142,5.188612099644128,0.20083385667434228,2018
Abel Enrique Aguilar Tapia,Colombia,90.0,0.0,0.0,5.0,0.0,9.0,,,0.5,0.0,5.0,0.9,0.20006233357540548,2018
Thiago Alcântara do Nascimento,Spain,185.5,0.0,0.0,15.0,0.0,103.0,3.0,0.0,0.0,0.0,7.277628032345015,4.997304582210243,0.19999559572256578,2018
Leon Aderemi Balogun,Nigeria,192.0,0.0,0.0,45.0,0.0,74.0,6.0,0.0,0.0,0.0,21.09375,3.46875,0.1998876633986928,2018
William Troost-Ekong,Nigeria,168.5,0.0,0.0,32.0,0.0,73.0,5.0,0.0,0.0,0.0,17.0919881305638,3.8991097922848668,0.19949218724746737,2018
Andrew Nabbout,Australia,90.0,0.0,0.0,37.0,0.0,17.0,1.0,0.0,0.0,0.0,37.0,1.7000000000000002,0.19945473251028806,2018
Igor Smolnikov,Russia,90.0,0.0,0.0,3.0,0.0,11.0,,,0.5,0.0,3.0,1.1,0.19934458968772695,2018
Jordi Alba Ramos,Spain,618.0,0.0,0.0,75.0,0.0,314.0,7.0,0.0,0.0,0.0,10.922330097087379,4.572815533980583,0.19923429997673286,2018
Ivan Strinić,Croatia,440.5,0.0,0.0,72.0,0.0,203.0,10.0,0.0,0.0,0.0,14.710556186152099,4.147559591373439,0.1989929002247891,2018
Odion Jude Ighalo,Nigeria,90.0,0.0,0.0,25.0,0.0,30.0,4.0,0.0,0.0,0.0,25.0,3.0,0.19859598160251754,2018
Aleksey Miranchuk,Russia,90.0,0.0,0.0,34.0,0.0,20.0,4.0,0.0,0.0,0.0,34.0,2.0,0.19837811667877028,2018
Gonzalo Gerardo Higuaín,Argentina,101.5,0.0,0.0,27.0,0.0,35.0,4.0,0.0,0.0,0.0,23.940886699507388,3.103448275862069,0.19813097652854245,2018
Kamil Glik,Poland,120.5,0.0,0.0,8.0,0.0,68.0,2.0,0.0,0.0,0.0,5.975103734439834,5.0788381742738595,0.19784847087751653,2018
Michał Pazdan,Poland,222.5,0.0,0.0,26.0,0.0,113.0,8.0,0.0,0.0,0.0,10.516853932584269,4.570786516853933,0.1976208660742699,2018
Daniel Carvajal Ramos,Spain,273.5,0.0,0.0,37.0,0.0,133.0,4.0,0.0,0.0,0.0,12.175502742230348,4.3765996343692875,0.19723964743321667,2018
Kyle Walker,England,571.5,0.0,0.0,46.0,0.0,312.0,7.0,0.0,0.0,0.0,7.244094488188977,4.913385826771655,0.1969746701052347,2018
José Martín Cáceres Silva,Uruguay,365.5,0.0,0.0,57.0,0.0,169.0,12.0,0.0,0.0,0.0,14.035567715458278,4.161422708618332,0.19690146008243703,2018
Romain Saïss,Morocco,139.0,0.0,0.0,19.0,0.0,67.0,4.0,0.0,0.0,0.0,12.302158273381295,4.338129496402877,0.19639543267346904,2018
Johan Danon Djourou-Gbadjere,Switzerland,99.0,0.0,0.0,6.0,0.0,56.0,1.0,0.0,0.0,0.0,5.454545454545454,5.090909090909091,0.19628309236152372,2018
Salif Sané,Senegal,177.5,0.0,0.0,30.0,0.0,79.0,7.0,0.0,0.0,0.0,15.211267605633802,4.005633802816901,0.19600570744729817,2018
Maya Yoshida,Japan,421.5,0.0,0.0,38.0,0.0,224.0,6.0,0.0,0.0,0.0,8.113879003558718,4.782918149466193,0.19578742792754378,2018
Yuri Zhirkov,Russia,144.5,0.0,0.0,27.0,0.0,61.0,6.0,0.0,0.0,0.0,16.81660899653979,3.7993079584775087,0.19500305312436395,2018
Keita Baldé Diao,Senegal,90.0,0.0,0.0,37.0,0.0,15.0,3.0,0.0,0.0,0.0,37.0,1.5,0.19255930767368673,2018
Omar Ibrahim Omar Othman Hawsawi,Saudi Arabia,90.0,0.0,0.0,7.0,0.0,48.0,2.0,0.0,0.0,0.0,7.0,4.800000000000001,0.19213628661341084,2018
Robert Lewandowski,Poland,206.5,0.0,0.0,44.0,0.0,79.0,7.0,0.0,0.0,0.0,19.17675544794189,3.4430992736077486,0.19170609863531102,2018
Marco Asensio Willemsen,Spain,118.5,0.0,0.0,11.0,0.0,61.0,1.0,0.0,0.0,0.0,8.354430379746836,4.632911392405064,0.19153130544294608,2018
Mikael Lustig,Sweden,197.0,0.0,0.0,60.0,0.0,55.0,7.0,0.0,0.0,0.0,27.41116751269035,2.512690355329949,0.1909732590159583,2018
Rami Bedoui,Tunisia,107.0,0.0,0.0,8.0,0.0,57.0,3.0,0.0,0.0,0.0,6.728971962616822,4.794392523364486,0.1909112658562906,2018
Manuel Marouan da Costa Trinidade,Morocco,115.5,0.0,0.0,16.0,0.0,53.0,2.0,0.0,0.0,0.0,12.467532467532466,4.12987012987013,0.1898447594526026,2018
Marko Pjaca,Croatia,90.0,0.0,0.0,15.0,0.0,38.0,3.0,0.0,0.0,0.0,15.0,3.8000000000000003,0.18811183732752362,2018
Vincent Kompany,Belgium,413.5,0.0,0.0,31.0,0.0,216.0,7.0,0.0,0.0,0.0,6.7472793228536885,4.7013301088270865,0.18777242994470394,2018
Masoud Shojaei Soleimani,Iran,90.0,0.0,0.0,33.0,0.0,18.0,2.0,0.0,0.0,0.0,33.0,1.8,0.18767610748002905,2018
Duje Ćaleta-Car,Croatia,90.0,0.0,0.0,22.0,0.0,30.0,3.0,0.0,0.0,0.0,22.0,3.0,0.18717622851609778,2018
Yo-Han Go,South Korea,90.0,0.0,0.0,7.0,0.0,3.0,,,0.5,0.0,7.0,0.30000000000000004,0.18698922778988136,2018
Sverrir Ingi Ingason,Iceland,90.0,0.0,0.0,31.0,0.0,20.0,3.0,0.0,0.0,0.0,31.0,2.0,0.18695836359235052,2018
Sławomir Peszko,Poland,90.0,0.0,0.0,1.0,0.0,9.0,,,0.5,0.0,1.0,0.9,0.18483599612684581,2018
Mohammed Khalil Al Owais,Saudi Arabia,90.0,0.0,0.0,0.0,0.0,10.0,,,0.5,0.0,0.0,1.0,0.18447712418300655,2018
Ali Gabr,Egypt,121.5,0.0,0.0,18.0,0.0,52.0,5.0,0.0,0.0,0.0,13.333333333333332,3.8518518518518516,0.18355523279270552,2018
Francisco Javier Calvo Quesada,Costa Rica,90.0,0.0,0.0,21.0,0.0,30.0,9.0,0.0,0.0,0.0,21.0,3.0,0.18336964415395787,2018
Jimmy Durmaz,Sweden,90.0,0.0,0.0,6.0,0.0,3.0,,,0.5,0.0,6.0,0.30000000000000004,0.18318264342774146,2018
Ahmed Khalil,Tunisia,90.0,0.0,0.0,4.0,0.0,5.0,,,0.5,0.0,4.0,0.5,0.18246489954006292,2018
Jón Daði Böðvarsson,Iceland,90.0,0.0,0.0,37.0,0.0,12.0,6.0,0.0,0.0,0.0,37.0,1.2000000000000002,0.1822161704187848,2018
Ricardo Domingos Barbosa Pereira,Portugal,90.0,0.0,0.0,8.0,0.0,44.0,3.0,0.0,0.0,0.0,8.0,4.4,0.1821520213023481,2018
