player,team,intl_goals,attack_score,player_norm,playmaker_score,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,pot_score,goals,assists,year
Ahmed Al-Rawi,Qatar,3,0.026375096681150918,ahmed alrawi,0.1502183406113537,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.029971695022766594,3,0,2026
Sávio,Brazil,1,0.04735599598504555,savio,0.05,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.029963338216059305,1,0,2026
Orkun Kökçü,Türkiye,2,0.03990784514781382,orkun kokcu,0.10698689956331879,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.02992869314018327,2,0,2026
Jamie Maclaren,Australia,3,0.029731779415636452,jamie maclaren,0.1502183406113537,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.02984956324251877,3,0,2026
Nishan Velupillay,Australia,3,0.029731779415636452,nishan velupillay,0.1502183406113537,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.02984956324251877,3,0,2026
Philipp Lienhart,Austria,3,0.03014668140134793,philipp lienhart,0.13056768558951964,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.02972467190124138,3,0,2026
Joško Gvardiol,Croatia,2,0.02638179411717502,josko gvardiol,0.10698689956331879,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.0289428533114807,2,0,2026
Barış Alper Yılmaz,Türkiye,1,0.054743417546514496,bars alper ylmaz,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.02818073468741439,1,0,2026
Teun Koopmeiners,Netherlands,2,0.017429083786238798,teun koopmeiners,0.10698689956331879,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.027578979451428464,2,0,2026
Mert Müldür,Türkiye,2,0.027602622466354913,mert muldur,0.12270742358078605,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.02749061663974867,2,0,2026
Kenny McLean,Scotland,2,0.02538330794005649,kenny mclean,0.11681222707423582,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.027341527824259568,2,0,2026
Lyndon Dykes,Scotland,2,0.02538330794005649,lyndon dykes,0.11681222707423582,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.027341527824259568,2,0,2026
Lawrence Shankland,Scotland,2,0.02538330794005649,lawrence shankland,0.11681222707423582,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.027341527824259568,2,0,2026
Oh Se-hun,South Korea,2,0.024194003300628816,oh sehun,0.11681222707423582,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.027297188928080373,2,0,2026
Bae Jun-ho,South Korea,2,0.024194003300628816,bae junho,0.11681222707423582,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.027297188928080373,2,0,2026
Joo Min-kyu,South Korea,2,0.024194003300628816,joo minkyu,0.11681222707423582,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.027297188928080373,2,0,2026
Ibrahim Sangaré,Ivory Coast,2,0.023337149592703416,ibrahim sangare,0.11681222707423582,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.027136115308254553,2,0,2026
Karim Konaté,Ivory Coast,2,0.023337149592703416,karim konate,0.11681222707423582,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.027136115308254553,2,0,2026
Marc Cucurella,Spain,1,0.018741486538842993,marc cucurella,0.08340611353711791,H,0.9971,0.2001,0.8802309486918911,5.394769999999999,0.7944446518839358,0.3,0.026658432830421117,1,0,2026
Robin Le Normand,Spain,1,0.018741486538842993,robin le normand,0.08340611353711791,H,0.9971,0.2001,0.8802309486918911,5.394769999999999,0.7944446518839358,0.3,0.026658432830421117,1,0,2026
Julio Enciso,Paraguay,4,0.03220327444388648,julio enciso,0.18951965065502185,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.026302737977328735,4,0,2026
Mohamed Ali Ben Romdhane,Tunisia,4,0.0261411761261051,mohamed ali ben romdhane,0.18362445414847162,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.026176194767330862,4,0,2026
José Fajardo,Panama,7,0.03045168071425098,jose fajardo,0.3074235807860262,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.02614287352982304,7,0,2026
Antonio Sanabria,Paraguay,4,0.029679534049982578,antonio sanabria,0.18362445414847162,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.025192483413392173,4,0,2026
Aurélien Tchouaméni,France,1,0.017849273240243775,aurelien tchouameni,0.08340611353711791,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.02422046346906634,1,0,2026
Dayot Upamecano,France,1,0.017849273240243775,dayot upamecano,0.08340611353711791,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.02422046346906634,1,0,2026
Florian Thauvin,France,1,0.017849273240243775,florian thauvin,0.08340611353711791,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.02422046346906634,1,0,2026
Benjamin Pavard,France,1,0.017849273240243775,benjamin pavard,0.08340611353711791,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.02422046346906634,1,0,2026
Warren Zaïre-Emery,France,1,0.017849273240243775,warren zaireemery,0.08340611353711791,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.02422046346906634,1,0,2026
Riyad Mahrez,Algeria,4,0.024955073963671717,riyad mahrez,0.14235807860262012,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.023570787400660043,4,0,2026
Oumar Diakité,Ivory Coast,2,0.020916330367921263,oumar diakite,0.10305676855895199,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.02346673444978089,2,0,2026
Emre Can,Germany,1,0.021040121221945037,emre can,0.08930131004366812,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.022604300255829563,1,0,2026
İlkay Gündoğan,Germany,1,0.021040121221945037,ilkay gundogan,0.08930131004366812,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.022604300255829563,1,0,2026
Abdülkerim Bardakcı,Türkiye,2,0.02136868802679906,abdulkerim bardakc,0.10698689956331879,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.02223110819523477,2,0,2026
İrfan Can Kahveci,Türkiye,2,0.02136868802679906,irfan can kahveci,0.10698689956331879,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.02223110819523477,2,0,2026
Ahmed Sayed,Egypt,2,0.019330168993134902,ahmed sayed,0.11681222707423582,G,0.7824,0.0002,0.41385450222653947,4.01242,0.989394317607225,0.2,0.02183702807440044,2,0,2026
Anthony Elanga,Sweden,3,0.026899801739711925,anthony elanga,0.1502183406113537,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.020888835147765322,3,0,2026
Tameem Al-Abdullah,Qatar,2,0.020493996090484582,tameem alabdullah,0.12270742358078605,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.020684745053188274,2,0,2026
Yusuf Abdurisag,Qatar,2,0.020493996090484582,yusuf abdurisag,0.12270742358078605,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.020684745053188274,2,0,2026
Bryan Gil,Spain,1,0.015568332560857715,bryan gil,0.07358078602620088,H,0.9971,0.2001,0.8802309486918911,5.394769999999999,0.7944446518839358,0.3,0.02064081229977464,1,0,2026
Bryan Zaragoza,Spain,1,0.015568332560857715,bryan zaragoza,0.07358078602620088,H,0.9971,0.2001,0.8802309486918911,5.394769999999999,0.7944446518839358,0.3,0.02064081229977464,1,0,2026
Aymeric Laporte,Spain,1,0.015568332560857715,aymeric laporte,0.07358078602620088,H,0.9971,0.2001,0.8802309486918911,5.394769999999999,0.7944446518839358,0.3,0.02064081229977464,1,0,2026
Bazoumana Touré,Ivory Coast,2,0.018495511143139114,bazoumana toure,0.08930131004366812,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.019797353591307222,2,0,2026
Gerson,Brazil,1,0.03111748529455648,gerson,0.05,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.019569742924375636,1,0,2026
Omar Alderete,Paraguay,3,0.024293448988653397,omar alderete,0.15611353711790396,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.019335600798375804,3,0,2026
Stefan de Vrij,Netherlands,1,0.018931409642867873,stefan de vrij,0.08930131004366812,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.019166381629061157,1,0,2026
Jørgen Strand Larsen,Norway,2,0.039904015024283084,jrgen strand larsen,0.11681222707423582,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.019104175426814363,2,0,2026
Elias Saad,Tunisia,3,0.01908020240114948,elias saad,0.1502183406113537,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.018905705340167896,3,0,2026
Mohamed El Amine Amoura,Algeria,2,0.03624725511922471,mohamed el amine amoura,0.11681222707423582,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.018889480761587325,2,0,2026
Kyle Walker,England,1,0.015002297665795418,kyle walker,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Kalvin Phillips,England,1,0.015002297665795418,kalvin phillips,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Marc Guéhi,England,1,0.015002297665795418,marc guehi,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Noni Madueke,England,1,0.015002297665795418,noni madueke,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Reece James,England,1,0.015002297665795418,reece james,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Ezri Konsa,England,1,0.015002297665795418,ezri konsa,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Myles Lewis-Skelly,England,1,0.015002297665795418,myles lewisskelly,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Callum Wilson,England,1,0.015002297665795418,callum wilson,0.08340611353711791,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.018835964794179698,1,0,2026
Mattéo Guendouzi,France,1,0.014883275561978842,matteo guendouzi,0.07358078602620088,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.018757667825534948,1,0,2026
Eduardo Camavinga,France,1,0.014883275561978842,eduardo camavinga,0.07358078602620088,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.018757667825534948,1,0,2026
Abdoulaye Seck,Senegal,2,0.017514871644164477,abdoulaye seck,0.08930131004366812,I,0.8808,0.0061,0.4623331384498433,4.15597,0.9648094596226205,0.1,0.018651083012782024,2,0,2026
Lucas Mendes,Qatar,2,0.016566888100734936,lucas mendes,0.11681222707423582,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.018465949307852246,2,0,2026
Ahmed Alaaeldin,Qatar,2,0.016566888100734936,ahmed alaaeldin,0.11681222707423582,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.018465949307852246,2,0,2026
Mostafa Meshaal,Qatar,2,0.016566888100734936,mostafa meshaal,0.11681222707423582,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.018465949307852246,2,0,2026
Ibrahim Al-Hassan,Qatar,2,0.016566888100734936,ibrahim alhassan,0.11681222707423582,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.018465949307852246,2,0,2026
Lewis Miller,Australia,2,0.018847004037602113,lewis miller,0.11681222707423582,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.018461817575441113,2,0,2026
Mitchell Duke,Australia,2,0.018847004037602113,mitchell duke,0.11681222707423582,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.018461817575441113,2,0,2026
Gabriel Magalhães,Brazil,1,0.015506776601609757,gabriel magalhaes,0.08340611353711791,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.018328018168780463,1,0,2026
Estêvão Willian,Brazil,1,0.015506776601609757,estevao willian,0.08340611353711791,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.018328018168780463,1,0,2026
Bruno Guimarães,Brazil,1,0.015506776601609757,bruno guimaraes,0.08340611353711791,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.018328018168780463,1,0,2026
Marquinhos,Brazil,1,0.015506776601609757,marquinhos,0.08340611353711791,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.018328018168780463,1,0,2026
Igor Jesus,Brazil,1,0.015506776601609757,igor jesus,0.08340611353711791,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.018328018168780463,1,0,2026
Gabriel Martinelli,Brazil,1,0.015506776601609757,gabriel martinelli,0.08340611353711791,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.018328018168780463,1,0,2026
David Douděra,Czechia,2,0.01862632924499745,david doudera,0.11681222707423582,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.017861712025662918,2,0,2026
Adam Karabec,Czechia,2,0.01862632924499745,adam karabec,0.11681222707423582,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.017861712025662918,2,0,2026
Michel Aebischer,Switzerland,1,0.01813401107240878,michel aebischer,0.08930131004366812,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.017703601398629913,1,0,2026
Kwadwo Duah,Switzerland,1,0.01813401107240878,kwadwo duah,0.08930131004366812,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.017703601398629913,1,0,2026
Ermedin Demirović,Bosnia and Herzegovina,3,0.04307718187212098,ermedin demirovic,0.13056768558951964,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.01739762127769952,3,0,2026
Dejan Kulusevski,Sweden,3,0.02000646211879109,dejan kulusevski,0.13056768558951964,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.017267992500814927,3,0,2026
Renato Veiga,Portugal,1,0.014288073915465244,renato veiga,0.08340611353711791,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.017159235223806333,1,0,2026
Otávio,Portugal,1,0.014288073915465244,otavio,0.08340611353711791,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.017159235223806333,1,0,2026
Érick Sánchez,Mexico,1,0.015764503142598217,erick sanchez,0.08930131004366812,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.017155487179526013,1,0,2026
Gerardo Arteaga,Mexico,1,0.015764503142598217,gerardo arteaga,0.08930131004366812,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.017155487179526013,1,0,2026
Nadiem Amiri,Germany,1,0.014106584091884788,nadiem amiri,0.08340611353711791,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.016829127522359898,1,0,2026
Ridle Baku,Germany,1,0.014106584091884788,ridle baku,0.08340611353711791,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.016829127522359898,1,0,2026
Assan Ouédraogo,Germany,1,0.014106584091884788,assan ouedraogo,0.08340611353711791,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.016829127522359898,1,0,2026
David Raum,Germany,1,0.014106584091884788,david raum,0.08340611353711791,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.016829127522359898,1,0,2026
Musab Al-Juwayr,Saudi Arabia,3,0.015357496848620858,musab aljuwayr,0.1502183406113537,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.016355449547293895,3,0,2026
Jeremy Sarmiento,Ecuador,1,0.017191423034925886,jeremy sarmiento,0.08930131004366812,E,0.9613,0.0006,0.5244641243249204,4.2450600000000005,0.9532588477675182,0.4,0.016313601075110314,1,0,2026
Karim Ansarifard,Iran,1,0.017153664388924458,karim ansarifard,0.08930131004366812,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.0162589929236801,1,0,2026
Shojae Khalilzadeh,Iran,1,0.017153664388924458,shojae khalilzadeh,0.08930131004366812,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.0162589929236801,1,0,2026
Adam Hložek,Czechia,2,0.017390347262034322,adam hlozek,0.10698689956331879,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.016148946509582037,2,0,2026
Lukáš Červ,Czechia,2,0.017390347262034322,lukas cerv,0.10698689956331879,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.016148946509582037,2,0,2026
Lyle Foster,South Africa,4,0.017137400440151267,lyle foster,0.15611353711790396,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.01609382485933187,4,0,2026
Oswin Appollis,South Africa,4,0.017137400440151267,oswin appollis,0.15611353711790396,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.01609382485933187,4,0,2026
Jayden Nelson,Canada,1,0.016379388149574195,jayden nelson,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Liam Millar,Canada,1,0.016379388149574195,liam millar,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Lucas Cavallini,Canada,1,0.016379388149574195,lucas cavallini,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Junior Hoilett,Canada,1,0.016379388149574195,junior hoilett,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Steven Vitória,Canada,1,0.016379388149574195,steven vitoria,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Jonathan Osorio,Canada,1,0.016379388149574195,jonathan osorio,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Ismaël Koné,Canada,1,0.016379388149574195,ismael kone,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Tani Oluwaseyi,Canada,1,0.016379388149574195,tani oluwaseyi,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Niko Sigur,Canada,1,0.016379388149574195,niko sigur,0.08930131004366812,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.015923688410967737,1,0,2026
Richard Ríos,Colombia,1,0.016495884175224528,richard rios,0.08930131004366812,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.015907826948785408,1,0,2026
Matías Viña,Uruguay,1,0.016901056205947142,matias vina,0.08930131004366812,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.01589578675220314,1,0,2026
Facundo Pellistri,Uruguay,1,0.016901056205947142,facundo pellistri,0.08930131004366812,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.01589578675220314,1,0,2026
Alexis Saelemaekers,Belgium,1,0.013809554914057812,alexis saelemaekers,0.08340611353711791,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.01567078568823467,1,0,2026
Yannick Carrasco,Belgium,1,0.013809554914057812,yannick carrasco,0.08340611353711791,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.01567078568823467,1,0,2026
Nicolas Raskin,Belgium,1,0.013809554914057812,nicolas raskin,0.08340611353711791,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.01567078568823467,1,0,2026
Brandon Mechele,Belgium,1,0.013809554914057812,brandon mechele,0.08340611353711791,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.01567078568823467,1,0,2026
Jan Vertonghen,Belgium,1,0.013809554914057812,jan vertonghen,0.08340611353711791,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.01567078568823467,1,0,2026
Malick Fofana,Belgium,1,0.013809554914057812,malick fofana,0.08340611353711791,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.01567078568823467,1,0,2026
Arthur Theate,Belgium,1,0.013809554914057812,arthur theate,0.08340611353711791,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.01567078568823467,1,0,2026
Abbosbek Fayzullaev,Uzbekistan,6,0.02010232485461903,abbosbek fayzullaev,0.26222707423580793,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.015572216860481889,6,0,2026
Elias Achouri,Tunisia,3,0.016516919286913973,elias achouri,0.12270742358078605,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.01557021099768787,3,0,2026
Gianluca Busio,United States,1,0.01495262061689823,gianluca busio,0.08930131004366812,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.015471733153514968,1,0,2026
Brenden Aaronson,United States,1,0.01495262061689823,brenden aaronson,0.08930131004366812,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.015471733153514968,1,0,2026
Cade Cowell,United States,1,0.01495262061689823,cade cowell,0.08930131004366812,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.015471733153514968,1,0,2026
Bryan Reynolds,United States,1,0.01495262061689823,bryan reynolds,0.08930131004366812,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.015471733153514968,1,0,2026
Maximilian Arfsten,United States,1,0.01495262061689823,maximilian arfsten,0.08930131004366812,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.015471733153514968,1,0,2026
Conor Gallagher,England,1,0.012462232318338895,conor gallagher,0.07358078602620088,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.014442855985243403,1,0,2026
Curtis Jones,England,1,0.012462232318338895,curtis jones,0.07358078602620088,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.014442855985243403,1,0,2026
Taylor Harwood-Bellis,England,1,0.012462232318338895,taylor harwoodbellis,0.07358078602620088,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.014442855985243403,1,0,2026
Quilindschy Hartman,Netherlands,1,0.012692774879380963,quilindschy hartman,0.08340611353711791,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.014356380536302943,1,0,2026
Micky van de Ven,Netherlands,1,0.012692774879380963,micky van de ven,0.08340611353711791,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.014356380536302943,1,0,2026
Marten de Roon,Netherlands,1,0.012692774879380963,marten de roon,0.08340611353711791,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.014356380536302943,1,0,2026
Mats Wieffer,Netherlands,1,0.012692774879380963,mats wieffer,0.08340611353711791,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.014356380536302943,1,0,2026
Quinten Timber,Netherlands,1,0.012692774879380963,quinten timber,0.08340611353711791,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.014356380536302943,1,0,2026
Duckens Nazon,Haiti,7,0.02007988856102421,duckens nazon,0.28973799126637556,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.014293486658616794,7,0,2026
Haris Tabaković,Bosnia and Herzegovina,3,0.01785747211229326,haris tabakovic,0.1502183406113537,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.01422826070732337,3,0,2026
Jeong Woo-yeong,South Korea,1,0.015199725883996219,jeong wooyeong,0.08930131004366812,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.01389547442260641,1,0,2026
Hwang In-beom,South Korea,1,0.015199725883996219,hwang inbeom,0.08930131004366812,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.01389547442260641,1,0,2026
Martin Ødegaard,Norway,2,0.017979862029065746,martin degaard,0.11681222707423582,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.01360020890838875,2,0,2026
Cedric Itten,Switzerland,1,0.012235056353947647,cedric itten,0.08340611353711791,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.013334072753128538,1,0,2026
Nico Elvedi,Switzerland,1,0.012235056353947647,nico elvedi,0.08340611353711791,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.013334072753128538,1,0,2026
Kaoru Mitoma,Japan,1,0.012363335494069651,kaoru mitoma,0.08340611353711791,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.013276429300046607,1,0,2026
Junya Itō,Japan,1,0.012363335494069651,junya ito,0.08340611353711791,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.013276429300046607,1,0,2026
Ao Tanaka,Japan,1,0.012363335494069651,ao tanaka,0.08340611353711791,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.013276429300046607,1,0,2026
Yuki Soma,Japan,1,0.012363335494069651,yuki soma,0.08340611353711791,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.013276429300046607,1,0,2026
Ryōya Morishita,Japan,1,0.012363335494069651,ryoya morishita,0.08340611353711791,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.013276429300046607,1,0,2026
Daizen Maeda,Japan,1,0.012363335494069651,daizen maeda,0.08340611353711791,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.013276429300046607,1,0,2026
Ko Itakura,Japan,1,0.012363335494069651,ko itakura,0.08340611353711791,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.013276429300046607,1,0,2026
Nayef Aguerd,Morocco,1,0.01058875693359842,nayef aguerd,0.08340611353711791,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.013196036141834348,1,0,2026
Soufiane Rahimi,Morocco,1,0.01058875693359842,soufiane rahimi,0.08340611353711791,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.013196036141834348,1,0,2026
